Tỉnh/Thành,Tên đơn vị,Vĩ độ,Kinh độ
Nghệ An,Xã Xuân Lâm,18.73333,105.38333
Nghệ An,Xã Yên Hòa,19.2889327,104.6640345
Nghệ An,Xã Yên Na,19.3077655,104.5904576
Nghệ An,Xã Yên Thành,19.0177749,105.4485575
Nghệ An,Xã Yên Trung,18.761855,105.5852399
Nghệ An,Xã Yên Xuân,18.9045126,105.1804549
Nghệ An,Xã Đô Lương,18.89259,105.34027
Nghệ An,Xã Đông Hiếu,19.2796939,105.4770346
Nghệ An,Xã Đông Lộc,18.7787613,105.6953989
Nghệ An,Xã Đông Thành,19.0551997,105.5407419
Nghệ An,Xã Đại Huệ,18.7236045,105.5356594
Nghệ An,Xã Đại Đồng,18.7813136,105.3367331
Nghệ An,Xã Đức Châu,19.25,104.91667
